"state","stateab","year.x","electors","year.y","weeks_left","days_left","party","candidate","poll_date","poll_support","before_convention"
"Minnesota","MN",2024,10,2024,24,167,"REP","Trump","2024-05-22",38.0086,TRUE
"Minnesota","MN",2024,10,2024,24,167,"DEM","Biden","2024-05-22",40.78035,TRUE
"Minnesota","MN",2024,10,2024,24,168,"REP","Trump","2024-05-21",38.08825,TRUE
"Minnesota","MN",2024,10,2024,24,168,"DEM","Biden","2024-05-21",40.5558,TRUE
"Minnesota","MN",2024,10,2024,24,169,"REP","Trump","2024-05-20",38.07245,TRUE
"Minnesota","MN",2024,10,2024,24,169,"DEM","Biden","2024-05-20",40.63545,TRUE
"Minnesota","MN",2024,10,2024,24,170,"REP","Trump","2024-05-19",38.1403,TRUE
"Minnesota","MN",2024,10,2024,24,170,"DEM","Biden","2024-05-19",40.8615,TRUE
"Minnesota","MN",2024,10,2024,24,171,"REP","Trump","2024-05-18",38.22415,TRUE
"Minnesota","MN",2024,10,2024,24,171,"DEM","Biden","2024-05-18",40.7913,TRUE
"Minnesota","MN",2024,10,2024,25,172,"REP","Trump","2024-05-17",38.1711,TRUE
"Minnesota","MN",2024,10,2024,25,172,"DEM","Biden","2024-05-17",40.84885,TRUE
"Minnesota","MN",2024,10,2024,25,173,"REP","Trump","2024-05-16",38.0554,TRUE
"Minnesota","MN",2024,10,2024,25,173,"DEM","Biden","2024-05-16",40.9404,TRUE
"Minnesota","MN",2024,10,2024,25,174,"REP","Trump","2024-05-15",38.21085,TRUE
"Minnesota","MN",2024,10,2024,25,174,"DEM","Biden","2024-05-15",40.92975,TRUE
"Minnesota","MN",2024,10,2024,25,175,"REP","Trump","2024-05-14",38.1771,TRUE
"Minnesota","MN",2024,10,2024,25,175,"DEM","Biden","2024-05-14",40.87935,TRUE
"Minnesota","MN",2024,10,2024,17,116,"DEM","Biden","2024-07-12",42.2693,TRUE
"Minnesota","MN",2024,10,2024,17,117,"REP","Trump","2024-07-11",40.87115,TRUE
"Minnesota","MN",2024,10,2024,17,117,"DEM","Biden","2024-07-11",41.92695,TRUE
"Minnesota","MN",2024,10,2024,17,118,"REP","Trump","2024-07-10",40.6267,TRUE
"Minnesota","MN",2024,10,2024,17,118,"DEM","Biden","2024-07-10",41.78815,TRUE
"Minnesota","MN",2024,10,2024,17,119,"REP","Trump","2024-07-09",40.4949,TRUE
"Minnesota","MN",2024,10,2024,17,119,"DEM","Biden","2024-07-09",41.63225,TRUE
"Minnesota","MN",2024,10,2024,6,42,"DEM","Harris","2024-09-24",49.6732,FALSE
"Minnesota","MN",2024,10,2024,6,43,"REP","Trump","2024-09-23",43.75785,FALSE
"Minnesota","MN",2024,10,2024,6,43,"DEM","Harris","2024-09-23",49.62855,FALSE
"Minnesota","MN",2024,10,2024,6,44,"REP","Trump","2024-09-22",43.58655,FALSE
"Minnesota","MN",2024,10,2024,6,44,"DEM","Harris","2024-09-22",49.8711,FALSE
"Minnesota","MN",2024,10,2024,6,45,"REP","Trump","2024-09-21",43.62115,FALSE
"Minnesota","MN",2024,10,2024,6,45,"DEM","Harris","2024-09-21",49.7763,FALSE
"Minnesota","MN",2024,10,2024,7,46,"REP","Trump","2024-09-20",43.5825,FALSE
"Minnesota","MN",2024,10,2024,18,124,"REP","Trump","2024-07-04",40.4857,TRUE
"Minnesota","MN",2024,10,2024,18,124,"DEM","Biden","2024-07-04",41.1864,TRUE
"Minnesota","MN",2024,10,2024,7,47,"DEM","Harris","2024-09-19",49.75,FALSE
"Minnesota","MN",2024,10,2024,7,48,"REP","Trump","2024-09-18",43.2133,FALSE
"Minnesota","MN",2024,10,2024,7,48,"DEM","Harris","2024-09-18",50.0754,FALSE
"Minnesota","MN",2024,10,2024,7,49,"REP","Trump","2024-09-17",43.42305,FALSE
"Minnesota","MN",2024,10,2024,15,107,"REP","Trump","2024-07-21",42.08745,FALSE
"Minnesota","MN",2024,10,2024,15,107,"DEM","Biden","2024-07-21",42.09495,TRUE
"Minnesota","MN",2024,10,2024,15,108,"REP","Trump","2024-07-20",42.07065,FALSE
"Minnesota","MN",2024,10,2024,15,108,"DEM","Biden","2024-07-20",42.1108,TRUE
"Minnesota","MN",2024,10,2024,16,109,"REP","Trump","2024-07-19",41.97665,FALSE
"Minnesota","MN",2024,10,2024,16,109,"DEM","Biden","2024-07-19",42.0351,TRUE
"Minnesota","MN",2024,10,2024,16,110,"REP","Trump","2024-07-18",41.99015,FALSE
"Minnesota","MN",2024,10,2024,16,110,"DEM","Biden","2024-07-18",41.81755,TRUE
"Minnesota","MN",2024,10,2024,16,111,"REP","Trump","2024-07-17",40.89705,TRUE
"Minnesota","MN",2024,10,2024,16,111,"DEM","Biden","2024-07-17",41.9779,TRUE
"Minnesota","MN",2024,10,2024,16,112,"REP","Trump","2024-07-16",40.84155,TRUE
"Minnesota","MN",2024,10,2024,16,112,"DEM","Biden","2024-07-16",42.06185,TRUE
"Minnesota","MN",2024,10,2024,16,113,"REP","Trump","2024-07-15",40.85315,TRUE
"Minnesota","MN",2024,10,2024,16,113,"DEM","Biden","2024-07-15",41.9538,TRUE
"Minnesota","MN",2024,10,2024,16,114,"REP","Trump","2024-07-14",40.76405,TRUE
"Minnesota","MN",2024,10,2024,16,114,"DEM","Biden","2024-07-14",42.1314,TRUE
"Minnesota","MN",2024,10,2024,16,115,"REP","Trump","2024-07-13",40.77725,TRUE
"Minnesota","MN",2024,10,2024,16,115,"DEM","Biden","2024-07-13",42.104,TRUE
"Minnesota","MN",2024,10,2024,17,116,"REP","Trump","2024-07-12",40.79215,TRUE
"Minnesota","MN",2024,10,2024,18,123,"REP","Trump","2024-07-05",40.58615,TRUE
"Minnesota","MN",2024,10,2024,18,123,"DEM","Biden","2024-07-05",41.22755,TRUE
"Minnesota","MN",2024,10,2024,19,130,"DEM","Biden","2024-06-28",42.2047,TRUE
"Minnesota","MN",2024,10,2024,19,131,"REP","Trump","2024-06-27",39.8345,TRUE
"Minnesota","MN",2024,10,2024,18,125,"REP","Trump","2024-07-03",40.4576,TRUE
"Minnesota","MN",2024,10,2024,18,125,"DEM","Biden","2024-07-03",41.31675,TRUE
"Minnesota","MN",2024,10,2024,18,126,"REP","Trump","2024-07-02",40.24015,TRUE
"Minnesota","MN",2024,10,2024,17,120,"REP","Trump","2024-07-08",40.456,TRUE
"Minnesota","MN",2024,10,2024,17,120,"DEM","Biden","2024-07-08",41.47845,TRUE
"Minnesota","MN",2024,10,2024,17,121,"REP","Trump","2024-07-07",40.5336,TRUE
"Minnesota","MN",2024,10,2024,17,121,"DEM","Biden","2024-07-07",41.59805,TRUE
"Minnesota","MN",2024,10,2024,17,122,"REP","Trump","2024-07-06",40.46505,TRUE
"Minnesota","MN",2024,10,2024,17,122,"DEM","Biden","2024-07-06",41.5409,TRUE
"Minnesota","MN",2024,10,2024,18,129,"DEM","Biden","2024-06-29",41.9942,TRUE
"Minnesota","MN",2024,10,2024,19,130,"REP","Trump","2024-06-28",39.77175,TRUE
"Minnesota","MN",2024,10,2024,19,132,"DEM","Biden","2024-06-26",42.2075,TRUE
"Minnesota","MN",2024,10,2024,18,126,"DEM","Biden","2024-07-02",41.70235,TRUE
"Minnesota","MN",2024,10,2024,19,131,"DEM","Biden","2024-06-27",42.19145,TRUE
"Minnesota","MN",2024,10,2024,19,132,"REP","Trump","2024-06-26",39.8256,TRUE
"Minnesota","MN",2024,10,2024,18,128,"REP","Trump","2024-06-30",40.16675,TRUE
"Minnesota","MN",2024,10,2024,18,128,"DEM","Biden","2024-06-30",41.941,TRUE
"Minnesota","MN",2024,10,2024,18,127,"REP","Trump","2024-07-01",40.2156,TRUE
"Minnesota","MN",2024,10,2024,18,127,"DEM","Biden","2024-07-01",41.8996,TRUE
"Minnesota","MN",2024,10,2024,19,134,"REP","Trump","2024-06-24",39.70485,TRUE
"Minnesota","MN",2024,10,2024,19,134,"DEM","Biden","2024-06-24",42.2385,TRUE
"Minnesota","MN",2024,10,2024,18,129,"REP","Trump","2024-06-29",40.0179,TRUE
"Minnesota","MN",2024,10,2024,19,136,"REP","Trump","2024-06-22",39.45485,TRUE
"Minnesota","MN",2024,10,2024,19,133,"REP","Trump","2024-06-25",39.67395,TRUE
"Minnesota","MN",2024,10,2024,19,133,"DEM","Biden","2024-06-25",42.22345,TRUE
"Minnesota","MN",2024,10,2024,19,135,"REP","Trump","2024-06-23",39.5844,TRUE
"Minnesota","MN",2024,10,2024,19,135,"DEM","Biden","2024-06-23",42.2274,TRUE
"Mississippi","MS",2024,6,NA,NA,NA,NA,NA,NA,NA,NA
"Missouri","MO",2024,10,2024,5,36,"REP","Trump","2024-09-30",53.6284,FALSE
"Missouri","MO",2024,10,2024,5,36,"DEM","Harris","2024-09-30",41.5336,FALSE
"Missouri","MO",2024,10,2024,5,35,"DEM","Harris","2024-10-01",41.643,FALSE
"Missouri","MO",2024,10,2024,6,42,"DEM","Harris","2024-09-24",41.38025,FALSE
"Missouri","MO",2024,10,2024,5,37,"DEM","Harris","2024-09-29",41.63045,FALSE
"Missouri","MO",2024,10,2024,5,38,"REP","Trump","2024-09-28",53.63565,FALSE
"Missouri","MO",2024,10,2024,6,43,"REP","Trump","2024-09-23",53.5349,FALSE
"Missouri","MO",2024,10,2024,5,37,"REP","Trump","2024-09-29",53.5713,FALSE
"Missouri","MO",2024,10,2024,5,35,"REP","Trump","2024-10-01",53.821,FALSE
"Missouri","MO",2024,10,2024,6,41,"DEM","Harris","2024-09-25",41.53695,FALSE
"Missouri","MO",2024,10,2024,6,42,"REP","Trump","2024-09-24",53.7368,FALSE
"Missouri","MO",2024,10,2024,7,49,"REP","Trump","2024-09-17",53.39685,FALSE
"Missouri","MO",2024,10,2024,7,49,"DEM","Harris","2024-09-17",41.4997,FALSE
"Missouri","MO",2024,10,2024,6,43,"DEM","Harris","2024-09-23",41.35825,FALSE
"Missouri","MO",2024,10,2024,6,44,"REP","Trump","2024-09-22",53.50315,FALSE
"Missouri","MO",2024,10,2024,6,44,"DEM","Harris","2024-09-22",41.52505,FALSE
"Missouri","MO",2024,10,2024,5,38,"DEM","Harris","2024-09-28",41.6303,FALSE
"Missouri","MO",2024,10,2024,6,39,"REP","Trump","2024-09-27",53.6182,FALSE
"Missouri","MO",2024,10,2024,6,39,"DEM","Harris","2024-09-27",41.666,FALSE
"Missouri","MO",2024,10,2024,6,40,"REP","Trump","2024-09-26",53.5967,FALSE
"Missouri","MO",2024,10,2024,6,40,"DEM","Harris","2024-09-26",41.6907,FALSE
"Missouri","MO",2024,10,2024,6,41,"REP","Trump","2024-09-25",53.74185,FALSE
"Missouri","MO",2024,10,2024,7,48,"REP","Trump","2024-09-18",53.28075,FALSE
"Missouri","MO",2024,10,2024,7,48,"DEM","Harris","2024-09-18",41.64315,FALSE
"Missouri","MO",2024,10,2024,7,46,"DEM","Harris","2024-09-20",41.55265,FALSE
"Missouri","MO",2024,10,2024,6,45,"REP","Trump","2024-09-21",53.48005,FALSE
"Missouri","MO",2024,10,2024,6,45,"DEM","Harris","2024-09-21",41.47785,FALSE
"Missouri","MO",2024,10,2024,7,46,"REP","Trump","2024-09-20",53.49445,FALSE
"Missouri","MO",2024,10,2024,7,47,"REP","Trump","2024-09-19",53.4214,FALSE
"Missouri","MO",2024,10,2024,7,47,"DEM","Harris","2024-09-19",41.5093,FALSE
"Montana","MT",2024,4,2024,6,41,"DEM","Harris","2024-09-25",38.72335,FALSE
"Montana","MT",2024,4,2024,6,43,"REP","Trump","2024-09-23",55.8475,FALSE
"Montana","MT",2024,4,2024,6,43,"DEM","Harris","2024-09-23",38.54945,FALSE
"Montana","MT",2024,4,2024,6,42,"REP","Trump","2024-09-24",56.01615,FALSE
"Montana","MT",2024,4,2024,6,42,"DEM","Harris","2024-09-24",38.5782,FALSE
"Montana","MT",2024,4,2024,6,40,"DEM","Harris","2024-09-26",38.98605,FALSE
"Montana","MT",2024,4,2024,6,41,"REP","Trump","2024-09-25",56.0249,FALSE
"Montana","MT",2024,4,2024,5,36,"REP","Trump","2024-09-30",55.90645,FALSE
"Montana","MT",2024,4,2024,5,36,"DEM","Harris","2024-09-30",38.75275,FALSE
"Montana","MT",2024,4,2024,5,35,"REP","Trump","2024-10-01",55.60955,FALSE
"Montana","MT",2024,4,2024,5,35,"DEM","Harris","2024-10-01",38.98955,FALSE
"Montana","MT",2024,4,2024,5,38,"REP","Trump","2024-09-28",55.83275,FALSE
"Montana","MT",2024,4,2024,5,38,"DEM","Harris","2024-09-28",38.81645,FALSE
"Montana","MT",2024,4,2024,5,37,"REP","Trump","2024-09-29",55.85455,FALSE
"Montana","MT",2024,4,2024,5,37,"DEM","Harris","2024-09-29",38.91855,FALSE
"Montana","MT",2024,4,2024,6,40,"REP","Trump","2024-09-26",55.8525,FALSE
"Montana","MT",2024,4,2024,6,39,"REP","Trump","2024-09-27",55.8866,FALSE
"Montana","MT",2024,4,2024,6,39,"DEM","Harris","2024-09-27",38.87245,FALSE
"Nebraska","NE",2024,5,NA,NA,NA,NA,NA,NA,NA,NA
"Nevada","NV",2024,6,2024,5,35,"DEM","Harris","2024-10-01",47.9212,FALSE
"Nevada","NV",2024,6,2024,5,35,"REP","Trump","2024-10-01",46.94015,FALSE
"Nevada","NV",2024,6,2024,15,107,"REP","Trump","2024-07-21",44.33055,FALSE
"Nevada","NV",2024,6,2024,15,107,"DEM","Biden","2024-07-21",38.57895,TRUE
"Nevada","NV",2024,6,2024,15,108,"REP","Trump","2024-07-20",44.3004,FALSE
"Nevada","NV",2024,6,2024,15,108,"DEM","Biden","2024-07-20",38.6457,TRUE
"Nevada","NV",2024,6,2024,16,109,"REP","Trump","2024-07-19",44.208,FALSE
"Nevada","NV",2024,6,2024,16,109,"DEM","Biden","2024-07-19",38.6287,TRUE
"Nevada","NV",2024,6,2024,16,110,"REP","Trump","2024-07-18",44.1316,FALSE
"Nevada","NV",2024,6,2024,16,110,"DEM","Biden","2024-07-18",38.3907,TRUE
"Nevada","NV",2024,6,2024,16,111,"REP","Trump","2024-07-17",43.27375,TRUE
"Nevada","NV",2024,6,2024,16,111,"DEM","Biden","2024-07-17",38.64575,TRUE
"Nevada","NV",2024,6,2024,16,112,"REP","Trump","2024-07-16",43.33245,TRUE
"Nevada","NV",2024,6,2024,16,112,"DEM","Biden","2024-07-16",38.65025,TRUE
"Nevada","NV",2024,6,2024,16,113,"REP","Trump","2024-07-15",43.3181,TRUE
"Nevada","NV",2024,6,2024,16,113,"DEM","Biden","2024-07-15",38.57155,TRUE
"Nevada","NV",2024,6,2024,16,114,"REP","Trump","2024-07-14",43.21915,TRUE
"Nevada","NV",2024,6,2024,16,114,"DEM","Biden","2024-07-14",38.65845,TRUE
"Nevada","NV",2024,6,2024,16,115,"REP","Trump","2024-07-13",43.14415,TRUE
"Nevada","NV",2024,6,2024,16,115,"DEM","Biden","2024-07-13",38.6864,TRUE
"Nevada","NV",2024,6,2024,17,116,"REP","Trump","2024-07-12",43.2118,TRUE
"Nevada","NV",2024,6,2024,17,116,"DEM","Biden","2024-07-12",38.78745,TRUE
"Nevada","NV",2024,6,2024,17,117,"REP","Trump","2024-07-11",43.3273,TRUE
"Nevada","NV",2024,6,2024,17,117,"DEM","Biden","2024-07-11",38.5251,TRUE
"Nevada","NV",2024,6,2024,17,118,"REP","Trump","2024-07-10",43.32765,TRUE
"Nevada","NV",2024,6,2024,17,118,"DEM","Biden","2024-07-10",38.37715,TRUE
"Nevada","NV",2024,6,2024,17,119,"REP","Trump","2024-07-09",43.16345,TRUE
"Nevada","NV",2024,6,2024,17,119,"DEM","Biden","2024-07-09",38.1805,TRUE
"Nevada","NV",2024,6,2024,17,120,"REP","Trump","2024-07-08",43.13595,TRUE
"Nevada","NV",2024,6,2024,17,120,"DEM","Biden","2024-07-08",37.9991,TRUE
"Nevada","NV",2024,6,2024,17,121,"REP","Trump","2024-07-07",43.3699,TRUE
"Nevada","NV",2024,6,2024,17,121,"DEM","Biden","2024-07-07",38.4137,TRUE
"Nevada","NV",2024,6,2024,17,122,"REP","Trump","2024-07-06",43.27925,TRUE
"Nevada","NV",2024,6,2024,17,122,"DEM","Biden","2024-07-06",38.3528,TRUE
"Nevada","NV",2024,6,2024,18,123,"REP","Trump","2024-07-05",43.31895,TRUE
"Nevada","NV",2024,6,2024,18,123,"DEM","Biden","2024-07-05",37.65035,TRUE
"Nevada","NV",2024,6,2024,18,124,"REP","Trump","2024-07-04",43.22215,TRUE
"Nevada","NV",2024,6,2024,18,124,"DEM","Biden","2024-07-04",37.6273,TRUE
"Nevada","NV",2024,6,2024,18,125,"REP","Trump","2024-07-03",42.81405,TRUE
"Nevada","NV",2024,6,2024,18,125,"DEM","Biden","2024-07-03",38.2778,TRUE
"Nevada","NV",2024,6,2024,18,126,"REP","Trump","2024-07-02",42.61685,TRUE
"Nevada","NV",2024,6,2024,18,126,"DEM","Biden","2024-07-02",38.6988,TRUE
"Nevada","NV",2024,6,2024,18,127,"REP","Trump","2024-07-01",42.63115,TRUE
"Nevada","NV",2024,6,2024,18,127,"DEM","Biden","2024-07-01",38.738,TRUE
"Nevada","NV",2024,6,2024,18,128,"REP","Trump","2024-06-30",42.45775,TRUE
"Nevada","NV",2024,6,2024,18,128,"DEM","Biden","2024-06-30",38.73705,TRUE
"Nevada","NV",2024,6,2024,18,129,"REP","Trump","2024-06-29",42.37965,TRUE
"Nevada","NV",2024,6,2024,18,129,"DEM","Biden","2024-06-29",38.8314,TRUE
"Nevada","NV",2024,6,2024,19,130,"REP","Trump","2024-06-28",42.1902,TRUE
"Nevada","NV",2024,6,2024,19,130,"DEM","Biden","2024-06-28",38.98725,TRUE
"Nevada","NV",2024,6,2024,19,131,"REP","Trump","2024-06-27",41.95065,TRUE
"Nevada","NV",2024,6,2024,19,131,"DEM","Biden","2024-06-27",39.245,TRUE
"Nevada","NV",2024,6,2024,19,132,"REP","Trump","2024-06-26",42.34995,TRUE
"Nevada","NV",2024,6,2024,19,132,"DEM","Biden","2024-06-26",39.192,TRUE
"Nevada","NV",2024,6,2024,19,133,"REP","Trump","2024-06-25",42.05215,TRUE
"Nevada","NV",2024,6,2024,19,133,"DEM","Biden","2024-06-25",39.0803,TRUE
"Nevada","NV",2024,6,2024,19,134,"REP","Trump","2024-06-24",42.0257,TRUE
"Nevada","NV",2024,6,2024,19,134,"DEM","Biden","2024-06-24",38.781,TRUE
"Nevada","NV",2024,6,2024,19,135,"REP","Trump","2024-06-23",41.9498,TRUE
"Nevada","NV",2024,6,2024,19,135,"DEM","Biden","2024-06-23",38.9027,TRUE
"Nevada","NV",2024,6,2024,19,136,"REP","Trump","2024-06-22",41.80575,TRUE
"Nevada","NV",2024,6,2024,19,136,"DEM","Biden","2024-06-22",38.754,TRUE
"Nevada","NV",2024,6,2024,20,137,"REP","Trump","2024-06-21",41.7565,TRUE
"Nevada","NV",2024,6,2024,20,137,"DEM","Biden","2024-06-21",38.86945,TRUE
"Nevada","NV",2024,6,2024,20,138,"REP","Trump","2024-06-20",41.66055,TRUE
"Nevada","NV",2024,6,2024,20,138,"DEM","Biden","2024-06-20",38.78085,TRUE
"Nevada","NV",2024,6,2024,20,139,"REP","Trump","2024-06-19",42.90915,TRUE
"Nevada","NV",2024,6,2024,20,139,"DEM","Biden","2024-06-19",38.04205,TRUE
"Nevada","NV",2024,6,2024,20,140,"REP","Trump","2024-06-18",42.70025,TRUE
"Nevada","NV",2024,6,2024,20,140,"DEM","Biden","2024-06-18",37.95385,TRUE
"Nevada","NV",2024,6,2024,20,141,"REP","Trump","2024-06-17",42.5999,TRUE
"Nevada","NV",2024,6,2024,20,141,"DEM","Biden","2024-06-17",37.867,TRUE
"Nevada","NV",2024,6,2024,20,142,"REP","Trump","2024-06-16",42.9277,TRUE
"Nevada","NV",2024,6,2024,20,142,"DEM","Biden","2024-06-16",37.65645,TRUE
"Nevada","NV",2024,6,2024,20,143,"REP","Trump","2024-06-15",42.8984,TRUE
"Nevada","NV",2024,6,2024,20,143,"DEM","Biden","2024-06-15",37.6843,TRUE
"Nevada","NV",2024,6,2024,21,144,"REP","Trump","2024-06-14",42.95515,TRUE
"Nevada","NV",2024,6,2024,21,144,"DEM","Biden","2024-06-14",37.6323,TRUE
"Nevada","NV",2024,6,2024,21,145,"REP","Trump","2024-06-13",43.13435,TRUE
"Nevada","NV",2024,6,2024,21,145,"DEM","Biden","2024-06-13",37.91505,TRUE
"Nevada","NV",2024,6,2024,21,146,"REP","Trump","2024-06-12",42.9958,TRUE
"Nevada","NV",2024,6,2024,21,146,"DEM","Biden","2024-06-12",37.87005,TRUE
"Nevada","NV",2024,6,2024,21,147,"REP","Trump","2024-06-11",42.67785,TRUE
"Nevada","NV",2024,6,2024,21,147,"DEM","Biden","2024-06-11",37.67205,TRUE
"Nevada","NV",2024,6,2024,21,148,"REP","Trump","2024-06-10",42.7126,TRUE
"Nevada","NV",2024,6,2024,21,148,"DEM","Biden","2024-06-10",37.70885,TRUE
"Nevada","NV",2024,6,2024,21,149,"REP","Trump","2024-06-09",42.7859,TRUE
"Nevada","NV",2024,6,2024,21,149,"DEM","Biden","2024-06-09",37.6378,TRUE
"Nevada","NV",2024,6,2024,21,150,"REP","Trump","2024-06-08",42.65105,TRUE
"Nevada","NV",2024,6,2024,21,150,"DEM","Biden","2024-06-08",37.4976,TRUE
"Nevada","NV",2024,6,2024,22,151,"REP","Trump","2024-06-07",42.7827,TRUE
"Nevada","NV",2024,6,2024,22,151,"DEM","Biden","2024-06-07",37.4685,TRUE
"Nevada","NV",2024,6,2024,22,152,"REP","Trump","2024-06-06",42.8831,TRUE
"Nevada","NV",2024,6,2024,22,152,"DEM","Biden","2024-06-06",37.49305,TRUE
"Nevada","NV",2024,6,2024,22,153,"REP","Trump","2024-06-05",42.59495,TRUE
"Nevada","NV",2024,6,2024,22,153,"DEM","Biden","2024-06-05",36.81295,TRUE
"Nevada","NV",2024,6,2024,22,154,"REP","Trump","2024-06-04",42.5837,TRUE
"Nevada","NV",2024,6,2024,22,154,"DEM","Biden","2024-06-04",36.6539,TRUE
"Nevada","NV",2024,6,2024,22,155,"REP","Trump","2024-06-03",42.6107,TRUE
"Nevada","NV",2024,6,2024,22,155,"DEM","Biden","2024-06-03",36.6418,TRUE
"Nevada","NV",2024,6,2024,22,156,"REP","Trump","2024-06-02",42.49345,TRUE
"Nevada","NV",2024,6,2024,22,156,"DEM","Biden","2024-06-02",36.73545,TRUE
"Nevada","NV",2024,6,2024,22,157,"REP","Trump","2024-06-01",42.44695,TRUE
"Nevada","NV",2024,6,2024,22,157,"DEM","Biden","2024-06-01",36.7477,TRUE
"Nevada","NV",2024,6,2024,23,158,"REP","Trump","2024-05-31",42.50795,TRUE
"Nevada","NV",2024,6,2024,23,158,"DEM","Biden","2024-05-31",36.61705,TRUE
"Nevada","NV",2024,6,2024,23,159,"REP","Trump","2024-05-30",42.51125,TRUE
"Nevada","NV",2024,6,2024,23,159,"DEM","Biden","2024-05-30",36.30845,TRUE
"Nevada","NV",2024,6,2024,23,160,"REP","Trump","2024-05-29",42.29925,TRUE
"Nevada","NV",2024,6,2024,23,160,"DEM","Biden","2024-05-29",36.6483,TRUE
"Nevada","NV",2024,6,2024,23,161,"REP","Trump","2024-05-28",42.5884,TRUE
"Nevada","NV",2024,6,2024,23,161,"DEM","Biden","2024-05-28",36.71445,TRUE
"Nevada","NV",2024,6,2024,23,162,"REP","Trump","2024-05-27",43.1853,TRUE
"Nevada","NV",2024,6,2024,23,162,"DEM","Biden","2024-05-27",36.54435,TRUE
"Nevada","NV",2024,6,2024,23,163,"REP","Trump","2024-05-26",43.1547,TRUE
"Nevada","NV",2024,6,2024,23,163,"DEM","Biden","2024-05-26",36.5035,TRUE
"Nevada","NV",2024,6,2024,23,164,"REP","Trump","2024-05-25",43.15205,TRUE
"Nevada","NV",2024,6,2024,23,164,"DEM","Biden","2024-05-25",36.5345,TRUE
"Nevada","NV",2024,6,2024,24,165,"REP","Trump","2024-05-24",43.09925,TRUE
"Nevada","NV",2024,6,2024,24,165,"DEM","Biden","2024-05-24",36.4441,TRUE
"Nevada","NV",2024,6,2024,24,166,"REP","Trump","2024-05-23",42.9859,TRUE
"Nevada","NV",2024,6,2024,24,166,"DEM","Biden","2024-05-23",36.55505,TRUE
"Nevada","NV",2024,6,2024,24,167,"REP","Trump","2024-05-22",42.56525,TRUE
"Nevada","NV",2024,6,2024,24,167,"DEM","Biden","2024-05-22",36.7759,TRUE
"Nevada","NV",2024,6,2024,24,168,"REP","Trump","2024-05-21",42.5538,TRUE
"Nevada","NV",2024,6,2024,24,168,"DEM","Biden","2024-05-21",35.6037,TRUE
"Nevada","NV",2024,6,2024,24,169,"REP","Trump","2024-05-20",42.6379,TRUE
"Nevada","NV",2024,6,2024,24,169,"DEM","Biden","2024-05-20",35.3927,TRUE
"Nevada","NV",2024,6,2024,24,170,"REP","Trump","2024-05-19",42.52235,TRUE
"Nevada","NV",2024,6,2024,24,170,"DEM","Biden","2024-05-19",35.58355,TRUE
"Nevada","NV",2024,6,2024,24,171,"REP","Trump","2024-05-18",42.7557,TRUE
"Nevada","NV",2024,6,2024,24,171,"DEM","Biden","2024-05-18",35.9518,TRUE
"Nevada","NV",2024,6,2024,25,172,"REP","Trump","2024-05-17",42.7465,TRUE
"Nevada","NV",2024,6,2024,25,172,"DEM","Biden","2024-05-17",35.9624,TRUE
"Nevada","NV",2024,6,2024,25,173,"REP","Trump","2024-05-16",42.7475,TRUE
"Nevada","NV",2024,6,2024,25,173,"DEM","Biden","2024-05-16",35.8528,TRUE
"Nevada","NV",2024,6,2024,25,174,"REP","Trump","2024-05-15",43.0555,TRUE
"Nevada","NV",2024,6,2024,25,174,"DEM","Biden","2024-05-15",36.0395,TRUE
"Nevada","NV",2024,6,2024,25,175,"REP","Trump","2024-05-14",42.9427,TRUE
"Nevada","NV",2024,6,2024,25,175,"DEM","Biden","2024-05-14",36.03825,TRUE
"Nevada","NV",2024,6,2024,25,176,"REP","Trump","2024-05-13",42.85395,TRUE
"Nevada","NV",2024,6,2024,5,36,"REP","Trump","2024-09-30",46.56365,FALSE
"Nevada","NV",2024,6,2024,5,36,"DEM","Harris","2024-09-30",47.93475,FALSE
"Nevada","NV",2024,6,2024,5,37,"REP","Trump","2024-09-29",46.48895,FALSE
"Nevada","NV",2024,6,2024,5,37,"DEM","Harris","2024-09-29",48.02425,FALSE
"Nevada","NV",2024,6,2024,5,38,"REP","Trump","2024-09-28",46.7723,FALSE
"Nevada","NV",2024,6,2024,5,38,"DEM","Harris","2024-09-28",47.7323,FALSE
"Nevada","NV",2024,6,2024,6,39,"REP","Trump","2024-09-27",46.7907,FALSE
"Nevada","NV",2024,6,2024,6,39,"DEM","Harris","2024-09-27",47.77045,FALSE
"Nevada","NV",2024,6,2024,6,40,"REP","Trump","2024-09-26",46.76165,FALSE
"Nevada","NV",2024,6,2024,6,40,"DEM","Harris","2024-09-26",47.83375,FALSE
"Nevada","NV",2024,6,2024,6,41,"REP","Trump","2024-09-25",46.88735,FALSE
"Nevada","NV",2024,6,2024,6,41,"DEM","Harris","2024-09-25",47.35705,FALSE
"Nevada","NV",2024,6,2024,6,42,"REP","Trump","2024-09-24",46.8616,FALSE
"Nevada","NV",2024,6,2024,6,42,"DEM","Harris","2024-09-24",47.22945,FALSE
"Nevada","NV",2024,6,2024,6,43,"REP","Trump","2024-09-23",46.66605,FALSE
"Nevada","NV",2024,6,2024,6,43,"DEM","Harris","2024-09-23",47.2326,FALSE
"Nevada","NV",2024,6,2024,6,44,"REP","Trump","2024-09-22",46.6516,FALSE
"Nevada","NV",2024,6,2024,6,44,"DEM","Harris","2024-09-22",47.4044,FALSE
"Nevada","NV",2024,6,2024,6,45,"REP","Trump","2024-09-21",46.65985,FALSE
